Time (s),VGS_A,VGS_B,VDS_A,VDS_B
3.5200000000000003e-07,0.12499980799999988,4.9999993088,49.999998976,-1.2499957760000058
3.525e-07,0.12499980799999988,5.1249992959999995,48.749999104,-1.8749957120000005
3.53e-07,-1.7920000017213056e-07,5.249999283199999,48.749999104,-1.8749957120000005
3.5350000000000004e-07,-0.18750016000000014,5.4999992576,48.749999104,-1.2499957760000058
3.54e-07,-0.06250017280000009,5.4999992576,48.124999168,-1.8749957120000005
3.545e-07,0.062499814399999964,5.3749992704,47.499999232,-2.4999956480000023
3.5500000000000004e-07,0.062499814399999964,5.1874992896,47.499999232,-3.124995584000004
3.5550000000000003e-07,-0.06250017280000009,5.1249992959999995,48.124999168,-3.749995519999999
3.56e-07,-0.18750016000000014,5.1249992959999995,47.499999232,-3.124995584000004
3.565e-07,-0.18750016000000014,5.249999283199999,47.499999232,-3.124995584000004
3.5700000000000003e-07,-0.06250017280000009,5.1874992896,47.499999232,-1.8749957120000005
3.575e-07,0.12499980799999988,5.1249992959999995,46.874999296,-1.8749957120000005
3.58e-07,-0.06250017280000009,5.1249992959999995,46.874999296,-1.2499957760000058
3.5850000000000004e-07,-0.1250001664,5.0624993024,45.624999424,-1.2499957760000058
3.59e-07,-0.18750016000000014,5.1249992959999995,45.624999424,-1.2499957760000058
3.595e-07,0.062499814399999964,5.1249992959999995,46.874999296,-1.8749957120000005
3.6000000000000005e-07,0.12499980799999988,4.9999993088,46.249999360000004,-1.8749957120000005
3.6050000000000003e-07,0.062499814399999964,4.7499993344,45.624999424,-2.4999956480000023
3.61e-07,-0.06250017280000009,4.6249993472,45.624999424,-1.8749957120000005
3.615e-07,-0.1250001664,4.6874993408,46.249999360000004,-1.8749957120000005
3.6200000000000004e-07,-0.1250001664,4.7499993344,46.249999360000004,-2.4999956480000023
3.625e-07,-1.7920000017213056e-07,4.6249993472,46.249999360000004,-2.4999956480000023
3.63e-07,0.062499814399999964,4.5624993536,44.999999488,-3.124995584000004
3.6350000000000005e-07,-1.7920000017213056e-07,4.4999993599999994,46.249999360000004,-2.4999956480000023
3.6400000000000003e-07,-0.06250017280000009,4.6874993408,45.624999424,-1.8749957120000005
3.645e-07,-0.06250017280000009,4.8124993279999995,45.624999424,-1.2499957760000058
3.65e-07,-1.7920000017213056e-07,4.8749993216,46.249999360000004,-1.2499957760000058
3.6550000000000004e-07,0.062499814399999964,4.6874993408,46.874999296,-1.8749957120000005
3.66e-07,0.062499814399999964,4.6249993472,46.874999296,-1.8749957120000005
3.665e-07,-1.7920000017213056e-07,4.5624993536,46.249999360000004,-1.2499957760000058
3.6700000000000004e-07,-1.7920000017213056e-07,4.6874993408,44.999999488,-1.2499957760000058
3.6750000000000003e-07,0.062499814399999964,4.8749993216,46.874999296,-1.8749957120000005
3.68e-07,0.062499814399999964,4.8749993216,46.874999296,-1.2499957760000058
3.685e-07,-1.7920000017213056e-07,4.7499993344,46.874999296,-2.4999956480000023
3.6900000000000004e-07,-0.1250001664,4.7499993344,47.499999232,-1.8749957120000005
3.695e-07,-0.1250001664,4.8749993216,47.499999232,-1.8749957120000005
3.7e-07,-0.06250017280000009,4.9374993152,46.874999296,-1.8749957120000005
3.7050000000000004e-07,-1.7920000017213056e-07,5.0624993024,46.874999296,-2.4999956480000023
3.7100000000000003e-07,0.12499980799999988,5.0624993024,47.499999232,-1.8749957120000005
3.715e-07,0.062499814399999964,4.9374993152,48.749999104,-1.2499957760000058
3.7200000000000005e-07,-1.7920000017213056e-07,4.9374993152,47.499999232,-1.8749957120000005
3.7250000000000003e-07,-0.1250001664,4.9999993088,48.749999104,-1.2499957760000058
3.73e-07,-0.06250017280000009,4.9999993088,48.124999168,-1.8749957120000005
3.735e-07,-1.7920000017213056e-07,4.9999993088,48.124999168,-2.4999956480000023
3.7400000000000004e-07,-1.7920000017213056e-07,4.8749993216,49.37499904,-2.4999956480000023
3.745e-07,-1.7920000017213056e-07,4.8124993279999995,48.749999104,-1.2499957760000058
