Name,VDS_A,,,Name,VDS_B,,,Name,V_MR,,,Name,VOUT_RF,,,
4822335.02538071,-96.9748992919922,-109.836318969727,,4822335.02538071,-97.164176940918,-109.797676086426,,4822335.02538071,3.35182340710889E-06,1.16659593148498E-06,,4822335.02538071,11.3198697210946,0.728393280664875,,
4873096.44670051,-98.3396072387695,-111.418899536133,,4873096.44670051,-96.8866729736328,-107.772758483887,,4873096.44670051,3.45273591389284E-06,1.01662803167562E-06,,4873096.44670051,10.1016385199227,-0.0175478814445,,
4923857.8680203,-95.1558685302734,-109.104965209961,,4923857.8680203,-98.0076293945313,-108.066101074219,,4923857.8680203,3.25314866789203E-06,9.14192834283862E-07,,4923857.8680203,10.5038296820321,-1.82911709531169,,
4974619.2893401,-95.4276733398438,-107.379043579102,,4974619.2893401,-96.2167358398438,-108.304473876953,,4974619.2893401,3.13692269496655E-06,7.89251904912969E-07,,4974619.2893401,10.2075192572274,-0.579437529882,,
5025380.7106599,-97.5270233154297,-107.72216796875,,5025380.7106599,-95.0582122802734,-109.047622680664,,5025380.7106599,3.42941721197866E-06,9.04235697774785E-07,,5025380.7106599,11.092193329493,-0.137596404393719,,
5076142.1319797,-96.0539474487305,-106.707321166992,,5076142.1319797,-97.8546371459961,-107.622467041016,,5076142.1319797,2.96288482060541E-06,8.14867548014349E-07,,5076142.1319797,11.1249844671883,1.09368869082112,,
5126903.55329949,-96.7470016479492,-108.350540161133,,5126903.55329949,-97.0532608032227,-110.477684020996,,5126903.55329949,2.77238251383866E-06,8.75289317514881E-07,,5126903.55329949,11.5248028875985,-1.2572939751945,,
5177664.97461929,-96.2769927978516,-107.826614379883,,5177664.97461929,-96.1219863891602,-107.542137145996,,5177664.97461929,3.13454846683916E-06,8.65432776039169E-07,,5177664.97461929,11.0397259833016,-0.323044097264813,,
5228426.39593909,-95.6077346801758,-106.746078491211,,5228426.39593909,-98.000602722168,-108.673553466797,,5228426.39593909,7.07831975235509E-05,9.4753756625777E-07,,5228426.39593909,12.0695721747078,0.06613131777425,,
5279187.81725888,-94.8861389160156,-108.57347869873,,5279187.81725888,-96.267951965332,-108.987510681152,,5279187.81725888,3.29881694619061E-06,6.7375954400069E-07,,5279187.81725888,12.2146603705086,0.625961029688312,,
5329949.23857868,-95.4020462036133,-108.709251403809,,5329949.23857868,-97.0634918212891,-109.457046508789,,5329949.23857868,3.20843668842818E-06,9.50055238933684E-07,,5329949.23857868,11.9666974188485,0.977607453028156,,
5380710.65989848,-95.3370971679688,-106.388031005859,,5380710.65989848,-97.2417984008789,-110.796875,,5380710.65989848,3.09909003409532E-06,9.94160139257596E-07,,5380710.65989848,11.3306653143563,0.492957794825031,,
5431472.08121827,-96.3795013427734,-108.742248535156,,5431472.08121827,-97.131477355957,-106.847358703613,,5431472.08121827,3.31651043066789E-06,8.46278112700156E-07,,5431472.08121827,12.7534176947274,-1.46240261777263,,
5482233.50253807,-96.5351486206055,-105.956436157227,,5482233.50253807,-98.0414657592773,-109.18627166748,,5482233.50253807,3.38991742216534E-06,8.74931118462843E-07,,5482233.50253807,12.1872174383797,-0.462410247167156,,
5532994.92385787,-95.7469940185547,-107.804756164551,,5532994.92385787,-97.7810363769531,-108.341384887695,,5532994.92385787,3.43538370865645E-06,7.41730453842161E-07,,5532994.92385787,12.8450772406258,0.830856049219562,,
5583756.34517766,-95.6888885498047,-109.381622314453,,5583756.34517766,-96.9363250732422,-106.713996887207,,5583756.34517766,3.52340009243823E-06,7.8936352644788E-07,,5583756.34517766,12.9291455389657,2.14701815859456,,
5634517.76649746,-97.079231262207,-110.376182556152,,5634517.76649746,-96.7559280395508,-106.514747619629,,5634517.76649746,3.55068404408687E-06,9.38085324015776E-07,,5634517.76649746,11.8505856634774,0.418739044825031,,
5685279.18781726,-94.9604415893555,-105.78849029541,,5685279.18781726,-95.9838562011719,-107.648193359375,,5685279.18781726,3.04595734646792E-06,5.58565507277552E-07,,5685279.18781726,12.6583630682625,2.22815676943441,,
5736040.60913706,-96.9895095825195,-108.204986572266,,5736040.60913706,-96.2665252685547,-106.56282043457,,5736040.60913706,3.56025292388095E-06,9.95613393477835E-07,,5736040.60913706,13.4809567572274,3.25194522158284,,
5786802.03045685,-96.7786407470703,-106.869613647461,,5786802.03045685,-96.3782272338867,-107.369049072266,,5786802.03045685,2.96268963962547E-06,1.04482630837596E-06,,5786802.03045685,12.3309781195321,0.783187592188312,,
5837563.45177665,-95.9259338378906,-109.264602661133,,5837563.45177665,-95.4668426513672,-107.541366577148,,5837563.45177665,3.21055948241167E-06,9.01124424309325E-07,,5837563.45177665,13.3328625799813,0.0976941229500312,,
5888324.87309645,-81.9824295043945,-109.494689941406,,5888324.87309645,-84.9684371948242,-106.206146240234,,5888324.87309645,1.84638358936758E-05,1.01372823023047E-06,,5888324.87309645,13.7086331488289,3.50621768252034,,
5939086.29441624,-95.9830856323242,-106.992164611816,,5939086.29441624,-95.4926834106445,-108.099769592285,,5939086.29441624,3.54524590342522E-06,8.46492222377081E-07,,5939086.29441624,14.3247525335946,1.62586947695394,,
5989847.71573604,-95.351448059082,-112.077178955078,,5989847.71573604,-96.1316146850586,-107.840896606445,,5989847.71573604,2.88454722523314E-06,9.68829244568163E-07,,5989847.71573604,13.2414090277352,3.52497836367269,,
6040609.13705584,-95.2556610107422,-105.758422851563,,6040609.13705584,-96.448616027832,-105.97038269043,,6040609.13705584,3.27857026386143E-06,1.00637430169375E-06,,6040609.13705584,15.5912930609383,3.01032229677816,,
6091370.55837563,-94.6828460693359,-105.057571411133,,6091370.55837563,-95.5548553466797,-106.651229858398,,6091370.55837563,3.19049575492297E-06,8.23755208414453E-07,,6091370.55837563,15.0698697210946,5.02168246523519,,
6142131.97969543,-95.3189544677734,-108.464073181152,,6142131.97969543,-96.0417251586914,-106.013526916504,,6142131.97969543,3.08213141481964E-06,8.19880286234309E-07,,6142131.97969543,16.8416745306649,4.27056857363363,,
6192893.40101523,-93.7274551391602,-106.849327087402,,6192893.40101523,-94.350830078125,-105.734962463379,,6192893.40101523,2.99057386348152E-06,9.48937671178803E-07,,6192893.40101523,15.7190549017586,4.47436496035238,,
6243654.82233503,-94.3327941894531,-106.57837677002,,6243654.82233503,-93.3691177368164,-106.153221130371,,6243654.82233503,3.22145485278858E-06,9.12023307513476E-07,,6243654.82233503,16.0549847723641,3.94114657656331,,
6294416.24365482,-93.5241165161133,-105.787078857422,,6294416.24365482,-93.7701416015625,-104.270004272461,,6294416.24365482,3.23546922054437E-06,7.92558694584758E-07,,6294416.24365482,18.1909100653328,5.26435061709066,,
6345177.66497462,-92.7939987182617,-105.725608825684,,6345177.66497462,-92.8954544067383,-104.726867675781,,6345177.66497462,3.04892588487697E-06,9.09941249632842E-07,,6345177.66497462,18.5850064398446,7.182525360743,,
6395939.08629442,-91.62646484375,-103.393676757813,,6395939.08629442,-91.9016189575195,-103.715240478516,,6395939.08629442,2.89219134288694E-06,9.25002746389121E-07,,6395939.08629442,19.6340863348641,8.34741946474691,,
6446700.50761421,-89.7896881103516,-100.85718536377,,6446700.50761421,-90.6564788818359,-101.441673278809,,6446700.50761421,3.14111365114901E-06,7.62548315536444E-07,,6446700.50761421,20.8990628363289,8.91676303164144,,
6497461.92893401,-90.5306625366211,-101.205932617188,,6497461.92893401,-88.8774490356445,-101.277687072754,,6497461.92893401,3.49605248122748E-06,8.85038865885675E-07,,6497461.92893401,21.8503872992196,10.0960385443368,,
6548223.35025381,-88.2935485839844,-99.0236740112305,,6548223.35025381,-86.721061706543,-100.128509521484,,6548223.35025381,3.36204330859252E-06,9.01721426185156E-07,,6548223.35025381,24.6664273382821,12.0185391546883,,
6598984.7715736,-85.1459732055664,-98.1059875488281,,6598984.7715736,-84.7612228393555,-97.7700653076172,,6598984.7715736,3.60002319887505E-06,9.07850388549287E-07,,6598984.7715736,27.5024258734383,14.9317166449227,,
6649746.1928934,-80.7901000976563,-95.5833587646484,,6649746.1928934,-79.5719604492188,-96.7945404052734,,6649746.1928934,3.58693996078183E-06,9.59420758972566E-07,,6649746.1928934,31.0480496527352,19.2769162298836,,
6700507.6142132,-72.5895233154297,-87.7698516845703,,6700507.6142132,-71.9382476806641,-88.0713348388672,,6700507.6142132,3.26472477095362E-06,7.3646288552116E-07,,6700507.6142132,39.4091336371102,22.2536618353524,,
6751269.03553299,-22.3176860809326,-77.925537109375,,6751269.03553299,-22.5121746063232,-82.2029113769531,,6751269.03553299,0.000354141772069888,1.1452805415056E-06,,6751269.03553299,90.0113694311776,33.3453824164071,,
6802030.45685279,-49.9668464660645,-84.2925109863281,,6802030.45685279,-49.9860725402832,-85.0309753417969,,6802030.45685279,1.49339035250047E-05,7.72545701876202E-07,,6802030.45685279,62.3184277655282,26.6505124212899,,
6852791.87817259,-77.8554077148438,-91.8405532836914,,6852791.87817259,-79.2860488891602,-91.97314453125,,6852791.87817259,3.42756515685326E-06,9.51185819637444E-07,,6852791.87817259,34.5175625921883,19.3378979803719,,
6903553.29949239,-82.6413269042969,-94.5532150268555,,6903553.29949239,-83.5722122192383,-96.3134460449219,,6903553.29949239,3.63268039136755E-06,7.78334519144335E-07,,6903553.29949239,29.4412839056649,17.7010113836922,,
6954314.72081218,-86.9810562133789,-98.3291015625,,6954314.72081218,-86.4912567138672,-99.4842987060547,,6954314.72081218,3.31494937031414E-06,9.86131880161886E-07,,6954314.72081218,24.8869092108407,9.95900698916097,,
7005076.14213198,-88.7285308837891,-100.607749938965,,7005076.14213198,-88.1296005249023,-100.261573791504,,7005076.14213198,8.65749823806749E-06,8.93589983410258E-07,,7005076.14213198,22.9053189398446,12.5402447821297,,
7055837.56345178,-91.0739898681641,-101.208618164063,,7055837.56345178,-90.8033218383789,-101.353820800781,,7055837.56345178,3.09021770381521E-06,8.18364322087948E-07,,7055837.56345178,21.3498150946297,7.96401187197347,,
7106598.98477157,-92.2600631713867,-101.924812316895,,7106598.98477157,-91.4461975097656,-102.435737609863,,7106598.98477157,2.79534084400024E-06,8.91244647278967E-07,,7106598.98477157,20.1188428045907,8.66446658388753,,
7157360.40609137,-93.082145690918,-105.494819641113,,7157360.40609137,-93.596565246582,-103.794082641602,,7157360.40609137,3.2346849435429E-06,6.43910741481051E-07,,7157360.40609137,19.6100613714852,6.73626681582113,,
7208121.82741117,-93.2551116943359,-106.531440734863,,7208121.82741117,-93.8359680175781,-103.216995239258,,7208121.82741117,3.69555425194292E-06,8.23515745203101E-07,,7208121.82741117,18.1692959906258,7.85389682070394,,
7258883.24873096,-94.6467590332031,-104.026420593262,,7258883.24873096,-94.3339309692383,-105.51806640625,,7258883.24873096,3.08327408228576E-06,7.80206585134618E-07,,7258883.24873096,17.0771481634774,3.22352572695394,,
7309644.67005076,-93.6454315185547,-104.665565490723,,7309644.67005076,-95.4142532348633,-105.067863464355,,7309644.67005076,3.11834338120108E-06,8.7142912821106E-07,,7309644.67005076,17.2608487250008,2.24896212832113,,
7360406.09137056,-95.482551574707,-107.986129760742,,7360406.09137056,-94.8463745117188,-106.253273010254,,7360406.09137056,3.37245729114953E-06,8.15428891124544E-07,,7360406.09137056,14.9038998724618,4.462310516993,,
7411167.51269036,-96.7387084960938,-110.194038391113,,7411167.51269036,-96.0489349365234,-107.118446350098,,7411167.51269036,2.84628109231922E-06,8.41812044419454E-07,,7411167.51269036,14.1440274359383,3.19472476259847,,
7461928.93401015,-96.0656051635742,-109.35977935791,,7461928.93401015,-96.4488372802734,-109.509994506836,,7461928.93401015,6.21232368017019E-05,9.29759887168499E-07,,7461928.93401015,15.7083584906258,2.58077975527425,,
7512690.35532995,-95.8124160766602,-107.875366210938,,7512690.35532995,-95.436767578125,-109.635459899902,,7512690.35532995,4.40060828561757E-05,7.37683272517184E-07,,7512690.35532995,13.7922665716805,3.98922702089925,,
7563451.77664975,-94.8447952270508,-107.961196899414,,7563451.77664975,-94.4390411376953,-109.337287902832,,7563451.77664975,2.83919470717348E-06,6.9305918936164E-07,,7563451.77664975,13.9719082953133,1.85284396425862,,
7614213.19796954,-81.9602661132813,-104.669151306152,,7614213.19796954,-84.4018936157227,-109.86930847168,,7614213.19796954,2.2241757402439E-05,1.12708368453136E-06,,7614213.19796954,14.2984692694344,2.01261111513753,,
7664974.61928934,-96.9941177368164,-109.168022155762,,7664974.61928934,-96.0737762451172,-108.87296295166,,7664974.61928934,2.70688337654047E-06,6.44598865894006E-07,,7664974.61928934,11.6959302069344,-0.263969695409344,,
7715736.04060914,-95.7822036743164,-108.624702453613,,7715736.04060914,-97.8937606811523,-107.461372375488,,7715736.04060914,2.94978685329436E-06,6.90686053924781E-07,,7715736.04060914,14.25882693545,0.867553436914875,,
7766497.46192893,-98.5543975830078,-110.572868347168,,7766497.46192893,-98.0493698120117,-110.001823425293,,7766497.46192893,3.02775190876797E-06,6.76581257833081E-07,,7766497.46192893,12.3270413519539,0.537955963770344,,
7817258.88324873,-97.2078552246094,-110.065071105957,,7817258.88324873,-96.2896347045898,-108.875640869141,,7817258.88324873,3.089775297459E-06,8.60279801626883E-07,,7817258.88324873,12.2889554144539,-1.734710967382,,
7868020.30456853,-98.0718307495117,-107.853485107422,,7868020.30456853,-97.0321426391602,-110.132095336914,,7868020.30456853,2.98557657828287E-06,7.41739575054862E-07,,7868020.30456853,11.3714520575203,0.661720001856281,,
7918781.72588832,-98.1692962646484,-108.286209106445,,7918781.72588832,-97.3769073486328,-109.122116088867,,7918781.72588832,2.74542320586708E-06,8.11269554431277E-07,,7918781.72588832,12.7260434271493,1.17246981875081,,
7969543.14720812,-97.2180328369141,-108.457817077637,,7969543.14720812,-98.1059646606445,-110.731483459473,,7969543.14720812,3.23719188722601E-06,7.73958434815393E-07,,7969543.14720812,11.2735440375008,1.77098056093831,,
8020304.56852792,-98.5483627319336,-107.734466552734,,8020304.56852792,-96.8186416625977,-111.485885620117,,8020304.56852792,2.82146166013553E-06,6.67602275925137E-07,,8020304.56852792,12.2399670721688,0.913322174707844,,
8071065.98984772,-99.1613922119141,-113.85725402832,,8071065.98984772,-97.8136215209961,-109.784408569336,,8071065.98984772,2.798785342408E-06,8.18301786805907E-07,,8071065.98984772,9.58441897646566,-3.28025082333903,,
8121827.41116751,-99.078254699707,-109.608612060547,,8121827.41116751,-96.878662109375,-109.03165435791,,8121827.41116751,3.02098579513597E-06,7.62123782521076E-07,,8121827.41116751,10.0911252142586,-0.141563689549969,,
8172588.83248731,-98.8038787841797,-109.012115478516,,8172588.83248731,-97.1849212646484,-109.979583740234,,8172588.83248731,2.76989732191223E-06,6.3395884752642E-07,,8172588.83248731,10.8183362127938,-2.36206845029216,,
8223350.25380711,-97.6067581176758,-109.835029602051,,8223350.25380711,-97.3137588500977,-110.248565673828,,8223350.25380711,3.16650239090944E-06,6.44139846028642E-07,,8223350.25380711,10.3789517523446,0.494338715235187,,
8274111.6751269,-99.5957946777344,-109.38623046875,,8274111.6751269,-99.7831497192383,-110.985694885254,,8274111.6751269,2.95265388502351E-06,6.44342996977942E-07,,8274111.6751269,10.3265072943368,-3.6852724908195,,
8324873.0964467,-98.3207931518555,-109.528259277344,,8324873.0964467,-96.4977569580078,-109.374954223633,,8324873.0964467,2.83508780973174E-06,7.0196547350283E-07,,8324873.0964467,9.46574374453206,-2.9704287408195,,
8375634.5177665,-97.6542510986328,-108.437637329102,,8375634.5177665,-99.5151519775391,-109.672622680664,,8375634.5177665,2.72509284491601E-06,7.549931741915E-07,,8375634.5177665,9.64764376894613,-1.47778347714763,,
8426395.93908629,-98.3507232666016,-108.562164306641,,8426395.93908629,-98.6354370117188,-109.864288330078,,8426395.93908629,2.67468116845854E-06,9.0072400543868E-07,,8426395.93908629,10.6563412787118,-1.952484404882,,
8477157.36040609,-99.6905517578125,-110.402206420898,,8477157.36040609,-97.3432769775391,-110.571411132813,,8477157.36040609,2.85685099905433E-06,6.64829104573592E-07,,8477157.36040609,10.6020657660164,-0.432937896092938,,
8527918.78172589,-99.2913055419922,-111.564895629883,,8527918.78172589,-98.6708221435547,-109.457916259766,,8527918.78172589,2.7016172873023E-06,7.90868142458409E-07,,8527918.78172589,10.0839841009774,-0.158310210546063,,
8578680.20304568,-99.2296295166016,-111.19465637207,,8578680.20304568,-98.9700012207031,-110.295257568359,,8578680.20304568,2.55800038675634E-06,7.54682878758058E-07,,8578680.20304568,9.91239901796956,-2.16728237851481,,
8629441.62436548,-96.42138671875,-109.705444335938,,8629441.62436548,-97.3817749023438,-108.643562316895,,8629441.62436548,2.90446459844419E-06,9.41842774510981E-07,,8629441.62436548,8.42592593447347,-1.15857723935466,,
8680203.04568528,-97.0957870483398,-111.185211181641,,8680203.04568528,-98.9607925415039,-111.03685760498,,8680203.04568528,2.51437414757605E-06,7.80657647695738E-07,,8680203.04568528,10.5824811102547,-1.00733975156169,,
8730964.46700508,-99.7519912719727,-112.605209350586,,8730964.46700508,-100.100883483887,-110.841415405273,,8730964.46700508,2.69727579786285E-06,7.2643776168149E-07,,8730964.46700508,8.42414065615316,-3.88645962460856,,
8781725.88832487,-98.8353271484375,-110.052444458008,,8781725.88832487,-98.2323303222656,-110.961761474609,,8781725.88832487,2.93965795099741E-06,6.48798359031867E-07,,8781725.88832487,10.1749341131844,-1.14780453427653,,
8832487.30964467,-98.6877059936523,-111.913108825684,,8832487.30964467,-99.1841812133789,-109.414337158203,,8832487.30964467,2.78478080763489E-06,5.27818459627559E-07,,8832487.30964467,8.19981356875081,-1.56160000546794,,
8883248.73096447,-99.0564193725586,-110.887336730957,,8883248.73096447,-99.5593185424805,-110.05094909668,,8883248.73096447,2.72956302139906E-06,6.96594723353819E-07,,8883248.73096447,8.69747897402425,-1.32062557919841,,
8934010.15228426,-100.697380065918,-112.782287597656,,8934010.15228426,-98.4947662353516,-110.342124938965,,8934010.15228426,2.88867248532873E-06,5.22594013315055E-07,,8934010.15228426,9.11711856142659,-1.71984127744059,,
8984771.57360406,-98.9505996704102,-112.587684631348,,8984771.57360406,-100.042930603027,-109.614433288574,,8984771.57360406,2.59412650750757E-06,7.31449209922147E-07,,8984771.57360406,8.94893618837972,-2.39805630429606,,
9035532.99492386,-97.8249664306641,-113.169967651367,,9035532.99492386,-99.1259841918945,-110.539489746094,,9035532.99492386,2.71956916471092E-06,8.19935740074006E-07,,9035532.99492386,8.47132083193441,-2.98293331845622,,
9086294.41624365,-100.541679382324,-113.00798034668,,9086294.41624365,-99.6972808837891,-112.065216064453,,9086294.41624365,2.53061054169988E-06,8.06662240415749E-07,,9086294.41624365,9.06566592470784,-3.263763701757,,
9137055.83756345,-99.6356582641602,-109.199859619141,,9137055.83756345,-99.5539779663086,-110.649520874023,,9137055.83756345,2.21331664523842E-06,7.59751028591923E-07,,9137055.83756345,9.00405093447347,-6.31776455624919,,
9187817.25888325,-98.7419891357422,-109.168106079102,,9187817.25888325,-99.988655090332,-111.016418457031,,9187817.25888325,3.23540669873699E-06,9.06064320089178E-07,,9187817.25888325,7.99522372500081,-1.79636410458903,,
9238578.68020304,-100.460258483887,-110.782295227051,,9238578.68020304,-100.135948181152,-111.300407409668,,9238578.68020304,2.58795204225341E-06,7.89731087753176E-07,,9238578.68020304,8.41075106875081,-2.24872616513591,,
9289340.10152284,-99.9258117675781,-110.437034606934,,9289340.10152284,-99.579216003418,-110.571762084961,,9289340.10152284,2.60894077085643E-06,6.55665056862724E-07,,9289340.10152284,8.64784213320394,-1.75772122128825,,
9340101.52284264,-99.8069381713867,-113.481300354004,,9340101.52284264,-99.5106582641602,-111.709144592285,,9340101.52284264,2.83733739405384E-06,7.83112890727132E-07,,9340101.52284264,8.94520541445394,-1.54800442441325,,
