time	V(n_load)	V(ng)	V(nsw)
3.222216208616342e-07	7.078347564741762e+00	3.108473888782251e+00	5.911462761633857e-02
3.222430706928711e-07	7.067511400743825e+00	3.107901668680260e+00	4.105803247438189e-02
3.222563237914341e-07	7.060813875248243e+00	3.107536248126275e+00	3.000182101771998e-02
3.222673940999562e-07	7.055217880085706e+00	3.107223077163314e+00	2.083859674723954e-02
3.222757379660748e-07	7.050999210781782e+00	3.106982170236409e+00	1.397394837238153e-02
3.222834492558114e-07	7.047099624588753e+00	3.106754619488236e+00	7.666212404899397e-03
3.222966461128809e-07	7.040424359903767e+00	3.106351697895869e+00	-3.046416608242453e-03
3.223050345909000e-07	7.036180059132931e+00	3.106082758609134e+00	-9.792011271883894e-03
3.223128429599976e-07	7.032228519467703e+00	3.105822752080598e+00	-1.603003253279166e-02
3.223285288958915e-07	7.024288290928079e+00	3.105273783046935e+00	-2.847619634325829e-02
3.223442148317853e-07	7.016345048440971e+00	3.104665836621547e+00	-4.070563799110211e-02
3.223599007676792e-07	7.008398792006377e+00	3.103998912804433e+00	-5.271835747632311e-02
3.223755867035731e-07	7.000449521624325e+00	3.103273011595596e+00	-6.451435479888185e-02
3.223912726394670e-07	6.992497237294762e+00	3.102488132995031e+00	-7.609362995885796e-02
3.224069585753609e-07	6.984541939017713e+00	3.101644277002740e+00	-8.745618295621124e-02
3.224226445112547e-07	6.976583626793172e+00	3.100741443618723e+00	-9.860201379095201e-02
3.224514435826181e-07	6.961964712273812e+00	3.098955842875181e+00	-1.182621176031091e-01
3.224693400787758e-07	6.952875191512703e+00	3.097775968233574e+00	-1.299671535785194e-01
3.224902270796890e-07	6.942262133242849e+00	3.096348108325675e+00	-1.430957559572619e-01
3.225153844296301e-07	6.929472643550667e+00	3.094580518564012e+00	-1.580913236714991e-01
3.225393879089457e-07	6.917263936615569e+00	3.092873487245548e+00	-1.716184500747033e-01
3.225644159263511e-07	6.904528007893475e+00	3.091097825585926e+00	-1.848355411582645e-01
3.225906716839527e-07	6.891160841703936e+00	3.089270494432700e+00	-1.976834646197290e-01
3.226187727260758e-07	6.876847112558238e+00	3.087393016905644e+00	-2.102238177863285e-01
3.226513152326444e-07	6.860262039605885e+00	3.085381640758939e+00	-2.230627851824494e-01
3.226814755555902e-07	6.844883712044918e+00	3.083702377216875e+00	-2.334756242797624e-01
3.227108474568332e-07	6.829900845260681e+00	3.082282817510743e+00	-2.421763246154285e-01
3.227384837819091e-07	6.815797852509803e+00	3.081170848133722e+00	-2.490683184140252e-01
3.227812455146794e-07	6.793967065881304e+00	3.079912189555024e+00	-2.573728228843848e-01
3.228248669752796e-07	6.771685822698515e+00	3.079360013916313e+00	-2.625750357089824e-01
3.228680739370340e-07	6.749606192344828e+00	3.079642501330360e+00	-2.644958366774208e-01
3.228912548351090e-07	6.737756505395936e+00	3.080178199780390e+00	-2.641773829300842e-01
3.229117594945689e-07	6.727273032767897e+00	3.080870185096257e+00	-2.631824225560813e-01
3.229350641523364e-07	6.715355826466634e+00	3.081951077686277e+00	-2.611418806467753e-01
3.229559046761350e-07	6.704697097811902e+00	3.083161476606371e+00	-2.585996214681785e-01
3.229793057835926e-07	6.692726959634797e+00	3.084838718168506e+00	-2.548572323408820e-01
3.230005009851720e-07	6.681883836794185e+00	3.086626041015634e+00	-2.507535706341599e-01
3.230381182131386e-07	6.662636665835066e+00	3.090450142013019e+00	-2.418270815182240e-01
3.230703406427988e-07	6.646147359977078e+00	3.094406892937030e+00	-2.325648581803534e-01
3.230982997818345e-07	6.631838235465125e+00	3.098362477039402e+00	-2.233672746190649e-01
3.231227520458328e-07	6.619322960602943e+00	3.102226363098289e+00	-2.144748256126547e-01
3.231442328949147e-07	6.608327955536538e+00	3.105935302199875e+00	-2.060360938215240e-01
3.231631377473703e-07	6.598651123995467e+00	3.109444309194473e+00	-1.981435397805456e-01
3.231797679612051e-07	6.590138397233375e+00	3.112721118348702e+00	-1.908539952588910e-01
3.231943586355430e-07	6.582669549368063e+00	3.115742549410143e+00	-1.842011541324666e-01
3.232070962669238e-07	6.576149187126646e+00	3.118492009733089e+00	-1.782035548904162e-01
3.232181304107949e-07	6.570500797611061e+00	3.120957715315555e+00	-1.728698706344005e-01
3.232275816256301e-07	6.565662692626319e+00	3.123131390227186e+00	-1.682025141407166e-01
3.232355996048110e-07	6.561558257786231e+00	3.125019861161974e+00	-1.641734487823214e-01
3.232422756726245e-07	6.558140750780609e+00	3.126623104232564e+00	-1.607714421438118e-01
3.232473826327741e-07	6.555526477014439e+00	3.127867996833984e+00	-1.581411849060714e-01
3.232512720801490e-07	6.553535453987962e+00	3.128826843359604e+00	-1.561220079413488e-01
3.232529605665562e-07	6.552671111705763e+00	3.129245964455436e+00	-1.552412152607019e-01
3.232542259747175e-07	6.552023344873220e+00	3.129561118108043e+00	-1.545795792337401e-01
3.232554830380728e-07	6.551379849959432e+00	3.129875229432272e+00	-1.539207924893162e-01
3.232589977976418e-07	6.549580634126926e+00	3.130759559077333e+00	-1.520700078972652e-01
3.232616805386239e-07	6.548207332672405e+00	3.131440795641041e+00	-1.506483646878394e-01
3.232650634196997e-07	6.546475630173774e+00	3.132307292390877e+00	-1.488450935075889e-01
3.232693173555839e-07	6.544298037620564e+00	3.133408692965233e+00	-1.465609771137224e-01
3.232740556827123e-07	6.541872491207499e+00	3.134650101999696e+00	-1.439966217471067e-01
3.232799285853573e-07	6.538866167816650e+00	3.136211108573320e+00	-1.407879599200328e-01
3.232856904048050e-07	6.535916720237879e+00	3.137764026534285e+00	-1.376114821719909e-01
3.232916957956646e-07	6.532842605099006e+00	3.139405792729448e+00	-1.342704863625386e-01
3.232978981105680e-07	6.529667704399543e+00	3.141126040962533e+00	-1.307884914174053e-01
3.233040083535830e-07	6.526539953974464e+00	3.142844570693029e+00	-1.273284477694006e-01
3.233095157568831e-07	6.523720806232433e+00	3.144412821162462e+00	-1.241861880396016e-01
3.233210624387134e-07	6.517810315155828e+00	3.147763933030916e+00	-1.175231077817784e-01
3.233332595872204e-07	6.511566966690310e+00	3.151395748568888e+00	-1.103795810697363e-01
3.233460122616963e-07	6.505039386871999e+00	3.155292571867875e+00	-1.028025956678107e-01
3.233592286399241e-07	6.498274605094878e+00	3.159436902666314e+00	-9.484174163986836e-02
3.233728197843457e-07	6.491318172587938e+00	3.163809231368660e+00	-8.654916957937075e-02
3.233866994378689e-07	6.484214265712097e+00	3.168387918973508e+00	-7.797938697936502e-02
3.234007838295791e-07	6.477005784291123e+00	3.173149149376258e+00	-6.918893237090629e-02
3.234149914883882e-07	6.469734445984415e+00	3.178066946199877e+00	-6.023595668577286e-02
3.234292430710936e-07	6.462440873475543e+00	3.183113248756996e+00	-5.117973559319466e-02
3.234434958978194e-07	6.455146920659899e+00	3.188270791216539e+00	-4.205783375050487e-02
3.234577234543099e-07	6.447866164683973e+00	3.193526920973326e+00	-3.289815309128130e-02
3.234718487918673e-07	6.440637986697624e+00	3.198848821341187e+00	-2.376159556092716e-02
3.234857951500076e-07	6.433501664090272e+00	3.204201536016569e+00	-1.470935724185551e-02
3.234994859829225e-07	6.426496356954857e+00	3.209548212486965e+00	-5.802330581673232e-03
3.235128450392967e-07	6.419661067479325e+00	3.214850393585465e+00	2.899486236060511e-03
3.235257965102640e-07	6.413034564699046e+00	3.220068356751995e+00	1.133756123834928e-02
3.235382652587437e-07	6.406655267834225e+00	3.225161500007431e+00	1.945537116003493e-02
3.235501771409943e-07	6.400561082601797e+00	3.230088772814412e+00	2.719890473139230e-02
3.235614594281445e-07	6.394789186552629e+00	3.234809148823331e+00	3.451711826355108e-02
3.235720413308590e-07	6.389375761742031e+00	3.239282135932996e+00	4.136233658533683e-02
3.235818546247268e-07	6.384355675943794e+00	3.243468317122591e+00	4.769059420925714e-02
3.235908343670915e-07	6.379762117125239e+00	3.247329913184615e+00	5.346191369488906e-02
3.235989196882242e-07	6.375626189862032e+00	3.250831355940790e+00	5.864052048261215e-02
3.236060546318272e-07	6.371976486495242e+00	3.253939857973336e+00	6.319499591344879e-02
3.236121890121031e-07	6.368838649707925e+00	3.256625962657040e+00	6.709837260277141e-02
3.236172792487391e-07	6.366234946311181e+00	3.258864056694136e+00	7.032817863779428e-02
3.236212891374398e-07	6.364183873858110e+00	3.260632826784615e+00	7.286643902142487e-02
3.236241905136074e-07	6.362699821782286e+00	3.261915642812880e+00	7.469964419993858e-02
3.236253327764223e-07	6.362115557882049e+00	3.262421371231852e+00	7.542057860712248e-02
3.236264805283225e-07	6.361528488066455e+00	3.262929953020631e+00	7.614447896827414e-02
3.236292284940873e-07	6.360122923653506e+00	3.264149413438332e+00	7.787547183488641e-02
3.236315723246173e-07	6.358924080717486e+00	3.265191766861960e+00	7.934909274825941e-02
3.236342542885449e-07	6.357552295660639e+00	3.266386727917279e+00	8.103238911991184e-02
3.236379383852365e-07	6.355667951866280e+00	3.268032335335107e+00	8.333898229179226e-02
3.236421880137244e-07	6.353494372483084e+00	3.269935955882289e+00	8.599183223714135e-02
3.236477410590967e-07	6.350654166316815e+00	3.272432422163519e+00	8.944440540059873e-02
3.236533003781913e-07	6.347810789394458e+00	3.274940463348031e+00	9.288631965193872e-02
3.236595962400300e-07	6.344590747190750e+00	3.277791657679217e+00	9.676472558311389e-02
3.236671409580067e-07	6.340732039883306e+00	3.281223402073408e+00	1.013829787228246e-01
3.236758724832989e-07	6.336266433092931e+00	3.285214062823940e+00	1.066859957118709e-01
3.236854833241256e-07	6.331351215111482e+00	3.289628426519471e+00	1.124696094660180e-01
3.236965355223210e-07	6.325698979590015e+00	3.294731665165784e+00	1.190455385297753e-01
3.237081634299523e-07	6.319752452204369e+00	3.300128082416052e+00	1.258758959255033e-01
3.237221730989028e-07	6.312588067264869e+00	3.306665389847524e+00	1.339688164033532e-01
3.237356099169740e-07	6.305716781529100e+00	3.312964371689901e+00	1.415978158843529e-01
3.237497850993778e-07	6.298468061823144e+00	3.319637365354680e+00	1.494894962719968e-01
3.237653264297803e-07	6.290520893186681e+00	3.326981183457093e+00	1.579426708984215e-01
3.237828617212161e-07	6.281554256361375e+00	3.335294118819718e+00	1.672118230872002e-01
3.238053766067409e-07	6.270041487032586e+00	3.345994301361685e+00	1.786399221618069e-01
3.238259867786590e-07	6.259502748894732e+00	3.355797906811688e+00	1.886823748989457e-01
3.238474372658551e-07	6.248534322802470e+00	3.365995247077478e+00	1.986568380253289e-01
3.238712379217321e-07	6.236364042339517e+00	3.377281657671318e+00	2.091060866533780e-01
3.238940737190856e-07	6.224686906087157e+00	3.388066364185676e+00	2.185379678527823e-01
3.239102573562695e-07	6.216411210815295e+00	3.395680825655148e+00	2.249157437754405e-01
3.239313488355033e-07	6.205625472754519e+00	3.405541771400038e+00	2.326899396428388e-01
3.239490508785411e-07	6.196572710529296e+00	3.413765685143517e+00	2.388267165530209e-01
3.239657939210946e-07	6.188010050567840e+00	3.421490374929590e+00	2.442765620588432e-01
3.239822152135008e-07	6.179611576428584e+00	3.429008595604756e+00	2.492743775788426e-01
3.240127973280901e-07	6.163969619183632e+00	3.442838998550428e+00	2.576602992507020e-01
3.240407204901874e-07	6.149686183180506e+00	3.455246018481802e+00	2.642471066979795e-01
3.240773448954171e-07	6.130949326880644e+00	3.471154843164240e+00	2.713132986074116e-01
3.240880788009176e-07	6.125457340436022e+00	3.475734428669206e+00	2.730408893563104e-01
3.240988127064181e-07	6.119965029425219e+00	3.480270193641820e+00	2.746145975441895e-01
3.241095466119186e-07	6.114472393848234e+00	3.484762138082084e+00	2.760344231710486e-01
3.241202805174190e-07	6.108979433705093e+00	3.489210261989975e+00	2.773003662368821e-01
3.241310144229195e-07	6.103486148995743e+00	3.493614565365536e+00	2.784124267417024e-01
3.241417483284200e-07	6.097992539720210e+00	3.497975048208747e+00	2.793706046855027e-01
3.241524822339204e-07	6.092498605878490e+00	3.502291710519614e+00	2.801749000682818e-01
3.241559134885193e-07	6.090742306629352e+00	3.503661364703731e+00	2.804015540567484e-01
3.241590237195726e-07	6.089150291714247e+00	3.504898626232688e+00	2.805933829108085e-01
3.241621289827438e-07	6.087560786779903e+00	3.506129643235056e+00	2.807713296240841e-01
3.241662520009650e-07	6.085450260196808e+00	3.507756528765611e+00	2.809836691184096e-01
3.241704086258045e-07	6.083322470132430e+00	3.509388875654835e+00	2.811734240989150e-01
3.241768247619646e-07	6.080037881135468e+00	3.511889697420600e+00	2.814084284729503e-01
3.241849514692287e-07	6.075877362693063e+00	3.515026452639759e+00	2.816133047953089e-01
3.242073750945394e-07	6.064395992867361e+00	3.523500061527400e+00	2.816502218674106e-01
3.242376551557873e-07	6.048888419593140e+00	3.534511557212696e+00	2.805091573349010e-01
3.242681849446723e-07	6.033248796708904e+00	3.545123621340338e+00	2.780857831700345e-01
3.243008985781746e-07	6.016485368081703e+00	3.555915003310020e+00	2.740790737149510e-01
3.243382915493607e-07	5.997317050800405e+00	3.567473363198189e+00	2.677403210384739e-01
3.243808075887050e-07	5.975512690660537e+00	3.579574662910659e+00	2.583574534417181e-01
3.244290617665564e-07	5.950751812364388e+00	3.591931508075049e+00	2.450818092526816e-01
3.244556217030677e-07	5.937116386799744e+00	3.598098488541353e+00	2.366670359763674e-01
3.244839251801021e-07	5.922580453302345e+00	3.604172463404083e+00	2.268990705473897e-01
3.245119101543610e-07	5.908202647446103e+00	3.609692245237447e+00	2.165099858939925e-01
3.245413370415711e-07	5.893077834200881e+00	3.614962724651619e+00	2.048408410079219e-01
3.245711068964195e-07	5.877770237348159e+00	3.619754591833392e+00	1.923423165019358e-01
3.246025371231167e-07	5.861601462073338e+00	3.624222143229304e+00	1.784581526200668e-01
3.246354758042437e-07	5.844648375482791e+00	3.628269969800321e+00	1.632517954748494e-01
3.246715606758558e-07	5.826065842237028e+00	3.631968856047436e+00	1.459416125378254e-01
3.247149208246979e-07	5.803721925652297e+00	3.635405408301430e+00	1.244416223483711e-01
3.247645433824054e-07	5.778131330919223e+00	3.638114165565531e+00	9.928435597950624e-02
3.248100268560043e-07	5.754658820988880e+00	3.639652294019069e+00	7.604161616998795e-02
3.248398022748597e-07	5.739285683284407e+00	3.640279500250764e+00	6.082514483162527e-02
3.248876217882471e-07	5.714581646581479e+00	3.640558190556854e+00	3.658674397158279e-02
3.249207215580390e-07	5.697472944557461e+00	3.640334561490009e+00	2.002948344969013e-02
3.249513691415802e-07	5.681624535859669e+00	3.639823818363340e+00	4.959297817123343e-03
3.249668391596047e-07	5.673622515343226e+00	3.639479015130533e+00	-2.551075314244144e-03
3.249777601724136e-07	5.667972292899321e+00	3.639190119497542e+00	-7.791429842029629e-03
3.249902526922496e-07	5.661507849112525e+00	3.638818531765073e+00	-1.371999650757516e-02
3.250064812960342e-07	5.653108161843278e+00	3.638271550143834e+00	-2.129934526737998e-02
3.250264975737659e-07	5.642745106591377e+00	3.637508901859627e+00	-3.044143882877393e-02
3.250478971732316e-07	5.631662578126424e+00	3.636605029842830e+00	-3.995564911059546e-02
3.250733858125714e-07	5.618457844519298e+00	3.635423479947272e+00	-5.088066775093125e-02
3.250968228175903e-07	5.606312226175476e+00	3.634264412445766e+00	-6.055325162907366e-02
3.251182267665296e-07	5.595217120162175e+00	3.633157640221906e+00	-6.905467980482172e-02
3.251357407254169e-07	5.586136445364502e+00	3.632226464240368e+00	-7.577765751102561e-02
3.251720999929898e-07	5.567278501893185e+00	3.630240910029098e+00	-8.893368637531296e-02
3.252093591267327e-07	5.547945410449330e+00	3.628186394666761e+00	-1.012243256617609e-01
3.252473417682533e-07	5.528228614766647e+00	3.626137840759467e+00	-1.124274881677394e-01
3.252859119771358e-07	5.508198788404599e+00	3.624173196884804e+00	-1.223564276632061e-01
3.253249619301856e-07	5.487912172731058e+00	3.622371492177471e+00	-1.308558211989705e-01
3.253644036142624e-07	5.467414854009547e+00	3.620811100011712e+00	-1.377995448682938e-01
3.254041629935569e-07	5.446745763820871e+00	3.619568159759732e+00	-1.430894156341722e-01
3.254441757304280e-07	5.425938878252225e+00	3.618715121497666e+00	-1.466544706694943e-01
3.254843838726738e-07	5.405024918981837e+00	3.618319387586416e+00	-1.484505284296977e-01
3.255047583514333e-07	5.394425413533043e+00	3.618313761411405e+00	-1.486762700410149e-01
3.255249176555740e-07	5.383936734996553e+00	3.618444522668635e+00	-1.484538109820033e-01
3.255454603356595e-07	5.373247523258442e+00	3.618725615389923e+00	-1.477678042806829e-01
3.255657947061147e-07	5.362665745490744e+00	3.619154408941185e+00	-1.466432506487365e-01
3.256069733462261e-07	5.341234252231743e+00	3.620507242531403e+00	-1.430199122755482e-01
3.256484129950542e-07	5.319664009570005e+00	3.622553527276402e+00	-1.376105151168758e-01
3.256900720649349e-07	5.297977305645333e+00	3.625334849078026e+00	-1.304674709733433e-01
3.257319052572068e-07	5.276198356707738e+00	3.628882556895739e+00	-1.216690009447063e-01
3.257738596738084e-07	5.254355318342732e+00	3.633216209068770e+00	-1.113195402890881e-01
3.258158686482427e-07	5.232483484125993e+00	3.638341504477353e+00	-9.955085986669587e-02
3.258578410425054e-07	5.210630844158118e+00	3.644247109251850e+00	-8.652481258573630e-02
3.258996409353303e-07	5.188868644074176e+00	3.650899043410924e+00	-7.243977369442689e-02
3.259410450153375e-07	5.167313545721782e+00	3.658229290295353e+00	-5.754597088636615e-02
3.259816417596502e-07	5.146180080061498e+00	3.666109209525928e+00	-4.218445897254242e-02
3.260205549714788e-07	5.125924495162451e+00	3.674277076527247e+00	-2.689809091413053e-02
3.260555618244284e-07	5.107703674979945e+00	3.682107858742313e+00	-1.279178942482417e-02
3.260710242850114e-07	5.099656011456176e+00	3.685704182112218e+00	-6.480432103955991e-03
3.260902468705709e-07	5.089651788683170e+00	3.690305115072007e+00	1.423528893695902e-03
3.261092118659944e-07	5.079782078576869e+00	3.694966445559871e+00	9.261605231358772e-03
3.261445518671327e-07	5.061392145242138e+00	3.704044180646676e+00	2.390175309449205e-02
3.262067964864697e-07	5.029005585943509e+00	3.720850361684001e+00	4.948422876663017e-02
3.262638530313188e-07	4.999322629748548e+00	3.737052976349602e+00	7.233306171896459e-02
3.263186068392857e-07	4.970841162840628e+00	3.753173136947524e+00	9.334063367175816e-02
3.263721327252458e-07	4.943001345370192e+00	3.769326790603344e+00	1.126834670922960e-01
3.264255911270102e-07	4.915198958580191e+00	3.785702072011532e+00	1.305316204522597e-01
3.264778299588279e-07	4.888032431513722e+00	3.801793456640667e+00	1.463179089013238e-01
3.265298217932394e-07	4.860995192264539e+00	3.817758250513165e+00	1.601887690517998e-01
3.265817024291555e-07	4.834015804661732e+00	3.833503776708838e+00	1.720241046666828e-01
3.266335782763504e-07	4.807038057484590e+00	3.848932975141452e+00	1.817139239050292e-01
3.266855407551547e-07	4.780013475619569e+00	3.863948442895165e+00	1.891642577587191e-01
3.267376757473704e-07	4.752896406035774e+00	3.878455234126008e+00	1.943004161081561e-01
3.267900710286671e-07	4.725640152550170e+00	3.892362978046094e+00	1.970685155442125e-01
3.268185896956550e-07	4.710802597301893e+00	3.899606381869020e+00	1.975419126575995e-01
3.268430484834672e-07	4.698076136413533e+00	3.905641410606279e+00	1.974299107184585e-01
3.268717674231963e-07	4.683131260036703e+00	3.912470274773028e+00	1.965930123281368e-01
3.268968453026327e-07	4.670079683076978e+00	3.918229233347915e+00	1.953320726533470e-01
3.269257949358405e-07	4.655010991339282e+00	3.924594490304955e+00	1.931850831484283e-01
3.269516385932819e-07	4.641557225588485e+00	3.930044639933826e+00	1.907302000722311e-01
3.269808981507663e-07	4.626322766453512e+00	3.935909178277903e+00	1.872825412996022e-01
3.270076863735802e-07	4.612372892556323e+00	3.941016546449440e+00	1.835846240075441e-01
3.270374094976616e-07	4.596891877368222e+00	3.946355440252034e+00	1.788435843381251e-01
3.270653838965650e-07	4.582319070456634e+00	3.951086209126707e+00	1.738424771150591e-01
3.270958483201242e-07	4.566445901781805e+00	3.955886744040015e+00	1.677936872554397e-01
3.271253848792155e-07	4.551053036952652e+00	3.960210015888521e+00	1.613986080663636e-01
3.271571099516002e-07	4.534515867716209e+00	3.964472805010217e+00	1.539650110931063e-01
3.271889152229007e-07	4.517932984015090e+00	3.968366842570298e+00	1.459954750305030e-01
3.272230231759281e-07	4.500144883861111e+00	3.972113007150430e+00	1.369193947695635e-01
3.272588700396135e-07	4.481444665541005e+00	3.975586364679369e+00	1.268744480133250e-01
3.272988672941759e-07	4.460572662724900e+00	3.978904395603184e+00	1.151495374584215e-01
3.273495322426494e-07	4.434123035474130e+00	3.982264695153194e+00	9.970414574414121e-02
3.274199135884001e-07	4.397359505825676e+00	3.985481938761936e+00	7.774073496558742e-02
3.275378544360535e-07	4.335705240124781e+00	3.988124695247899e+00	4.171565248431364e-02
3.275810325505730e-07	4.313124505486002e+00	3.988623244897800e+00	2.884315658164383e-02
3.276065194167034e-07	4.299792272339232e+00	3.988760766654424e+00	2.142762554572641e-02
3.276253114266336e-07	4.289960776056972e+00	3.988805465476898e+00	1.604793356061407e-02
3.276336756210889e-07	4.285584577734767e+00	3.988814544566119e+00	1.367181953843044e-02
3.276637691095608e-07	4.269836922806917e+00	3.988751735450085e+00	5.323078040447626e-03
3.276755353322615e-07	4.263679055528740e+00	3.988702357391849e+00	2.119133471154555e-03
3.276802555943930e-07	4.261208568420329e+00	3.988678143246270e+00	8.457446484442244e-04
3.276849163964480e-07	4.258769122543299e+00	3.988651686905512e+00	-4.042106474173579e-04
3.276978162107994e-07	4.252016960000475e+00	3.988564624221361e+00	-3.819699355716466e-03
3.277066564054279e-07	4.247389348896093e+00	3.988493990997393e+00	-6.121034507714285e-03
3.277321769931259e-07	4.234028290442183e+00	3.988246939549950e+00	-1.257160539469737e-02
3.277586464401621e-07	4.220168122301459e+00	3.987940835190406e+00	-1.896731030947763e-02
3.277711077855468e-07	4.213642222882896e+00	3.987783474455541e+00	-2.187092557554138e-02
3.277846601956599e-07	4.206544357067401e+00	3.987604583781089e+00	-2.494181542165563e-02
3.277981516837413e-07	4.199477830882728e+00	3.987420672019490e+00	-2.790985558712578e-02
3.278268188711193e-07	4.184460769368286e+00	3.987019045996320e+00	-3.390182421270538e-02
3.278568126702473e-07	4.168746211864942e+00	3.986599654752577e+00	-3.969406905614647e-02
3.278878937363468e-07	4.152459416266680e+00	3.986187571241838e+00	-4.515514668819520e-02
3.279198661516389e-07	4.135702990360301e+00	3.985810767548551e+00	-5.017236612571452e-02
3.279525667456687e-07	4.118562470082480e+00	3.985499061863847e+00	-5.465000723083335e-02
3.279858569403256e-07	4.101110577564981e+00	3.985283132588706e+00	-5.850813496879326e-02
3.280196164489589e-07	4.083410509786148e+00	3.985193595598020e+00	-6.168182964618296e-02
3.280537383012684e-07	4.065518534209531e+00	3.985260137152642e+00	-6.412069440906620e-02
3.280881247928203e-07	4.047486101189520e+00	3.985510693673935e+00	-6.578853981796051e-02
3.281226840523339e-07	4.029361633670504e+00	3.985970668963280e+00	-6.666317612068307e-02
3.281401377500075e-07	4.020207651648320e+00	3.986289226892740e+00	-6.679938597174329e-02
3.281574661361904e-07	4.011119135812152e+00	3.986665701482405e+00	-6.673415141759342e-02
3.281750312109648e-07	4.001906252602339e+00	3.987111620882752e+00	-6.646324825927152e-02
3.282100898761338e-07	3.983517442681261e+00	3.988202814898395e+00	-6.531723608747342e-02
3.282452246764187e-07	3.965088214353614e+00	3.989579387805785e+00	-6.337300624526421e-02
3.282803395166399e-07	3.946669246768067e+00	3.991252564346656e+00	-6.065649952695651e-02
3.283153270374618e-07	3.928317119895581e+00	3.993227179321423e+00	-5.720839873294636e-02
3.283500632022494e-07	3.910097144452862e+00	3.995500466003818e+00	-5.308477864415551e-02
3.283844001492856e-07	3.892087100802513e+00	3.998060575695039e+00	-4.835806993243352e-02
3.284181565358944e-07	3.874382291992902e+00	4.000884696822581e+00	-4.311851222059460e-02
3.284511043451803e-07	3.857102450204650e+00	4.003936596785145e+00	-3.747633291109764e-02
3.284829509259558e-07	3.840401140676335e+00	4.007163376009260e+00	-3.156493227804447e-02
3.285133152296446e-07	3.824478206009729e+00	4.010491262843097e+00	-2.554529510557302e-02
3.285416987259697e-07	3.809594998398126e+00	4.013820558672343e+00	-1.961144748902655e-02
3.285549369050976e-07	3.802653761077323e+00	4.015444288924094e+00	-1.675108283313875e-02
3.285674564339073e-07	3.796089551657218e+00	4.017020746741721e+00	-1.399549891527840e-02
3.285993683287394e-07	3.779358555001608e+00	4.021214102307027e+00	-6.768808313395880e-03
3.286208044769213e-07	3.768120655804609e+00	4.024166375137433e+00	-1.769150767287897e-03
3.286338634088580e-07	3.761274853587452e+00	4.026019652642503e+00	1.330347283712285e-03
3.286557603490618e-07	3.749796667123235e+00	4.029234023549634e+00	6.621278270216635e-03
3.286703182902858e-07	3.742165992490072e+00	4.031438391491228e+00	1.019141257198442e-02
3.286994341727373e-07	3.726906102486254e+00	4.036037752075472e+00	1.744759507121785e-02
3.287257296634042e-07	3.713125623594038e+00	4.040340083118863e+00	2.406895293225375e-02
3.287783206447380e-07	3.685569673016772e+00	4.049474681694079e+00	3.737353277320210e-02
3.288083679079453e-07	3.669827540449717e+00	4.054853866544512e+00	4.495626066230329e-02
3.288684624343666e-07	3.638349822130550e+00	4.066140793687083e+00	5.974752921856918e-02
3.289260352096424e-07	3.608198845442388e+00	4.077333753674694e+00	7.332579120739524e-02
3.289733073394734e-07	3.583446126207207e+00	4.086719491782617e+00	8.394572277666157e-02
3.290057017611963e-07	3.566485419998770e+00	4.093223186220612e+00	9.093518937989131e-02
3.290655188086603e-07	3.535171263178199e+00	4.105352841282269e+00	1.029865259842282e-01
3.291240792132089e-07	3.504519898605167e+00	4.117281491488058e+00	1.135195880868238e-01
3.291818613207886e-07	3.474280141604396e+00	4.128988652900958e+00	1.225146759079792e-01
3.292391911785788e-07	3.444280607090548e+00	4.140433179178672e+00	1.299304629620508e-01
3.292963148779890e-07	3.414391794483834e+00	4.151564180330979e+00	1.357210260711135e-01
3.293534378980177e-07	3.384505472172123e+00	4.162327018424534e+00	1.398442981384438e-01
3.294107503049132e-07	3.354521477277359e+00	4.172667015956286e+00	1.422661958094853e-01
3.294685256453672e-07	3.324295969134340e+00	4.182544857146290e+00	1.429611721333370e-01
3.294958425918659e-07	3.310004973379620e+00	4.187009175043542e+00	1.426990656603930e-01
3.295272451191119e-07	3.293576454045990e+00	4.191949845473594e+00	1.418960954013659e-01
3.295554094367714e-07	3.278841844876581e+00	4.196220895296591e+00	1.407801537167863e-01
3.295872384306966e-07	3.262189645633839e+00	4.200835391565178e+00	1.390275044326614e-01
3.296165081593323e-07	3.246876007266138e+00	4.204894182713424e+00	1.370128982243592e-01
3.296489814969329e-07	3.229885682011258e+00	4.209164266775424e+00	1.343020522386098e-01
3.296797079086637e-07	3.213808745465286e+00	4.212992421516397e+00	1.313302636992901e-01
3.297132197611940e-07	3.196273543824901e+00	4.216912018739905e+00	1.276327970244822e-01
3.297459593844487e-07	3.179141516961380e+00	4.220495857619426e+00	1.236130762956833e-01
3.297812701659319e-07	3.160662903880592e+00	4.224075725701855e+00	1.188417034957325e-01
3.298171136750992e-07	3.141904229265350e+00	4.227417622549854e+00	1.135915345500536e-01
3.298559921604031e-07	3.121555596865761e+00	4.230704422695844e+00	1.074754902792634e-01
3.298979901956779e-07	3.099572248399539e+00	4.233870938161484e+00	1.004527838586071e-01
3.299474110886438e-07	3.073700659189740e+00	4.237088953123930e+00	9.174122177132205e-02
3.300294703518030e-07	3.030735174944056e+00	4.241182144153118e+00	7.664321051512957e-02
3.301260628779796e-07	2.980151504037252e+00	4.244757097836832e+00	5.878599807022056e-02
3.301668495220748e-07	2.958789837529821e+00	4.245936829169407e+00	5.133920400522385e-02
3.301955912752370e-07	2.943735747781687e+00	4.246663592060044e+00	4.615922554462770e-02
