Time (s),VDS_A,VDS_B,V_MR,V_RECT_IN,"[""CRTL_A"", ""IN_A"", ""CRTL_B"", ""IN_B"", ""nEN"", ""GATE_1"", ""GATE_2""]"
1.1000000000000001e-08,-0.7812485120000012,59.375005184,-1.250008063999985,-7.81250048,8192
1.15e-08,-0.7812485120000012,60.15625523199999,-4.375008256000001,-10.937500671999999,8192
1.2000000000000002e-08,-1.5624985600000016,60.15625523199999,-4.375008256000001,-10.937500671999999,8192
1.2500000000000001e-08,-1.5624985600000016,60.15625523199999,-7.5000084479999884,-14.062500864,8192
1.3e-08,-1.5624985600000016,60.15625523199999,-12.187508735999984,-12.500000768,8192
1.35e-08,-1.5624985600000016,60.15625523199999,-13.750008831999992,-14.062500864,8192
1.4000000000000001e-08,-1.5624985600000016,60.15625523199999,-15.312508928,-17.187501056,8192
1.45e-08,-1.5624985600000016,60.15625523199999,-18.437509119999987,-18.750001152,8192
1.5000000000000002e-08,-0.7812485120000012,60.15625523199999,-20.000009215999995,-20.312501248,8192
1.55e-08,-1.5624985600000016,59.375005184,-23.125009407999983,-21.875001343999998,8192
1.6e-08,-1.5624985600000016,58.593755136,-23.125009407999983,-23.43750144,8192
1.6500000000000002e-08,-1.5624985600000016,57.812505087999995,-26.2500096,-21.875001343999998,8192
1.7e-08,-1.5624985600000016,58.593755136,-29.375009791999986,-26.562501632,8192
1.75e-08,-1.5624985600000016,57.812505087999995,-30.937509887999994,-26.562501632,8192
1.8000000000000002e-08,-2.343748608000002,57.812505087999995,-32.500009984,-26.562501632,8192
1.85e-08,-1.5624985600000016,57.03125503999999,-34.06251007999998,-28.125001728,8192
1.9e-08,-1.5624985600000016,55.468754944,-35.62501017599999,-31.25000192,8192
1.9500000000000003e-08,-0.7812485120000012,55.468754944,-37.187510272,-31.25000192,8192
2e-08,-1.5624985600000016,54.68750489599999,-35.62501017599999,-31.25000192,8192
2.05e-08,-1.5624985600000016,53.906254848,-38.750010368000005,-34.375002112,8192
2.1000000000000003e-08,-1.5624985600000016,52.343754751999995,-41.87501055999999,-34.375002112,8192
2.15e-08,-1.5624985600000016,52.343754751999995,-41.87501055999999,-35.937502208,8192
2.2000000000000002e-08,-1.5624985600000016,50.781254656,-40.312510463999985,-37.500002304,8192
2.2500000000000003e-08,-1.5624985600000016,50.000004608,-43.437510656,-39.0625024,8192
2.3e-08,-0.7812485120000012,48.437504512000004,-43.437510656,-37.500002304,8192
2.3500000000000002e-08,-0.7812485120000012,47.656254464,-43.437510656,-42.187502592,8192
2.4000000000000003e-08,1.5359999991915174e-06,45.31250432,-41.87501055999999,-42.187502592,8192
2.45e-08,1.562501632,44.531254272,-43.437510656,-42.187502592,8192
2.5000000000000002e-08,3.9062517759999977,43.750004223999994,-45.00001075199998,-45.312502783999996,8192
2.55e-08,7.031251967999999,42.187504128,-45.00001075199998,-45.312502783999996,0
2.6e-08,10.156252160000001,40.62500403199999,-43.437510656,-45.312502783999996,0
2.6500000000000002e-08,14.0625024,37.50000384,-45.00001075199998,-46.87500288,0
2.7e-08,16.406252543999997,36.718753792,-45.00001075199998,-46.87500288,0
2.75e-08,16.406252543999997,35.937503744,-45.00001075199998,-48.437502976,1024
2.8000000000000003e-08,14.843752447999996,34.375003647999996,-40.312510463999985,-50.000003072,1024
2.85e-08,15.625002496,32.812503551999995,-38.750010368000005,-50.000003072,1024
2.9e-08,21.093752832,31.250003456,-41.87501055999999,-51.562503168,1024
2.9500000000000003e-08,28.125003264,29.68750336,-38.750010368000005,-51.562503168,1024
3.0000000000000004e-08,33.5937536,27.343753215999996,-38.750010368000005,-54.68750336,3072
3.05e-08,32.812503551999995,25.781253119999995,-37.187510272,-54.68750336,3072
3.1e-08,29.68750336,24.218753024,-35.62501017599999,-56.250003456,3072
3.1500000000000004e-08,25.000003072,22.656252928,-35.62501017599999,-57.812503551999995,3072
3.2e-08,28.125003264,21.093752832,-30.937509887999994,-57.812503551999995,3072
3.25e-08,36.718753792,20.312502783999996,-32.500009984,-57.812503551999995,3072
3.3000000000000004e-08,46.09375436799999,18.750002687999995,-29.375009791999986,-57.812503551999995,3072
3.35e-08,48.437504512000004,16.406252543999997,-27.812509696000006,-59.375003647999996,3072
3.4e-08,42.968754176000004,14.843752447999996,-26.2500096,-59.375003647999996,3072
3.4500000000000005e-08,39.062503936,12.500002303999999,-24.68750950399999,-60.937503744,3072
3.5e-08,39.843753984,10.937502207999998,-23.125009407999983,-60.937503744,3072
3.55e-08,46.09375436799999,10.937502207999998,-21.562509312000003,-62.50000384,3072
3.6000000000000005e-08,50.781254656,10.156252160000001,-16.875009024000008,-60.937503744,3072
3.65e-08,51.56250470399999,9.375002111999997,-13.750008831999992,-60.937503744,3072
3.7e-08,49.218754559999994,6.250001919999999,-12.187508735999984,-62.50000384,3072
3.7500000000000005e-08,49.218754559999994,3.9062517759999977,-9.062508543999996,-62.50000384,3072
3.8e-08,53.906254848,3.9062517759999977,-5.937508352000009,-64.062503936,3072
3.85e-08,57.03125503999999,4.687501823999998,-5.937508352000009,-64.062503936,3072
3.9000000000000005e-08,55.468754944,3.9062517759999977,-1.250008063999985,-64.062503936,3072
3.95e-08,51.56250470399999,2.3437516800000004,0.3124920319999944,-67.187504128,3072
4e-08,50.781254656,-0.7812485120000012,4.999992320000004,-67.187504128,3072
4.0500000000000005e-08,53.906254848,-1.5624985600000016,4.999992320000004,-64.062503936,3072
4.1e-08,59.375005184,-1.5624985600000016,8.124992512000006,-65.62500403199999,3072
4.15e-08,62.50000537599999,1.5359999991915174e-06,12.812492800000001,-67.187504128,3072
4.2000000000000006e-08,58.593755136,-0.7812485120000012,15.937492992000003,-67.187504128,3072
4.2500000000000003e-08,56.250004992,-2.343748608000002,19.062493184000004,-65.62500403199999,3072
4.3e-08,53.906254848,-3.9062487039999993,19.062493184000004,-67.187504128,3072
4.3500000000000006e-08,56.250004992,-3.9062487039999993,22.187493376000006,-67.187504128,3072
4.4000000000000004e-08,57.812505087999995,-3.1249986560000025,26.874993664,-68.750004224,3072
4.45e-08,57.812505087999995,-3.1249986560000025,31.562493951999997,-68.750004224,3072
4.5000000000000006e-08,57.03125503999999,-2.343748608000002,33.124994048000005,-67.187504128,3072
4.5500000000000004e-08,57.812505087999995,-2.343748608000002,36.24999424000001,-67.187504128,3072
4.6e-08,59.375005184,-2.343748608000002,40.937494528,-68.750004224,3072
4.6500000000000006e-08,57.812505087999995,-2.343748608000002,40.937494528,-68.750004224,3072
4.7000000000000004e-08,56.250004992,-2.343748608000002,45.624994816,-67.187504128,3072
4.75e-08,53.906254848,-0.7812485120000012,47.187494912000005,-70.31250432,3072
4.8000000000000006e-08,54.68750489599999,1.5359999991915174e-06,53.43749529600001,-68.750004224,3072
4.8500000000000004e-08,55.468754944,0.7812515839999996,53.43749529600001,-68.750004224,3072
4.9e-08,57.03125503999999,1.562501632,58.124995584000004,-68.750004224,3072
4.95e-08,56.250004992,1.562501632,59.68749568,-68.750004224,3072
5.0000000000000004e-08,54.68750489599999,1.562501632,62.812495872,-67.187504128,3072
5.05e-08,53.906254848,1.562501632,65.937496064,-67.187504128,3072
5.1e-08,53.906254848,1.562501632,69.062496256,-68.750004224,3072
5.1500000000000005e-08,53.1250048,2.3437516800000004,69.062496256,-67.187504128,19456
5.2e-08,50.781254656,2.3437516800000004,72.187496448,-65.62500403199999,19456
5.25e-08,50.000004608,0.7812515839999996,75.31249664,-67.187504128,19456
5.3000000000000005e-08,50.781254656,0.7812515839999996,76.874996736,-65.62500403199999,19456
5.35e-08,52.343754751999995,1.5359999991915174e-06,79.999996928,-64.062503936,19456
5.4e-08,53.1250048,-0.7812485120000012,83.12499712,-65.62500403199999,19456
5.4500000000000005e-08,50.781254656,-1.5624985600000016,83.12499712,-65.62500403199999,19456
5.5e-08,48.437504512000004,-1.5624985600000016,84.687497216,-64.062503936,19456
5.55e-08,45.31250432,1.5359999991915174e-06,86.249997312,-65.62500403199999,19456
5.6000000000000005e-08,46.09375436799999,-0.7812485120000012,90.9374976,-64.062503936,19456
5.65e-08,48.437504512000004,-0.7812485120000012,90.9374976,-62.50000384,19456
5.7e-08,49.218754559999994,-1.5624985600000016,92.49999769600001,-62.50000384,19456
5.7500000000000005e-08,49.218754559999994,-1.5624985600000016,92.49999769600001,-62.50000384,19456
5.8e-08,45.31250432,-0.7812485120000012,94.062497792,-60.937503744,19456
5.85e-08,45.31250432,-0.7812485120000012,97.187497984,-60.937503744,19456
5.9000000000000006e-08,44.531254272,1.5359999991915174e-06,95.624997888,-59.375003647999996,19456
5.9500000000000003e-08,46.09375436799999,-0.7812485120000012,95.624997888,-59.375003647999996,19456
6.000000000000001e-08,43.750004223999994,-1.5624985600000016,97.187497984,-59.375003647999996,19456
6.05e-08,43.750004223999994,-1.5624985600000016,97.187497984,-56.250003456,19456
6.1e-08,42.968754176000004,-2.343748608000002,97.187497984,-56.250003456,19456
6.15e-08,43.750004223999994,-1.5624985600000016,100.312498176,-54.68750336,19456
6.2e-08,45.31250432,-0.7812485120000012,98.74999808,-54.68750336,19456
6.250000000000001e-08,44.531254272,-0.7812485120000012,98.74999808,-54.68750336,19456
6.300000000000001e-08,43.750004223999994,-1.5624985600000016,97.187497984,-53.125003264,19456
6.35e-08,42.187504128,-1.5624985600000016,95.624997888,-51.562503168,19456
6.4e-08,41.40625408,-0.7812485120000012,98.74999808,-48.437502976,19456
6.45e-08,42.968754176000004,1.5359999991915174e-06,97.187497984,-48.437502976,19456
6.5e-08,44.531254272,-0.7812485120000012,97.187497984,-48.437502976,19456
6.55e-08,45.31250432,-0.7812485120000012,95.624997888,-45.312502783999996,19456
6.600000000000001e-08,43.750004223999994,-0.7812485120000012,94.062497792,-45.312502783999996,19456
6.65e-08,42.968754176000004,-0.7812485120000012,94.062497792,-45.312502783999996,19456
6.7e-08,42.968754176000004,-1.5624985600000016,92.49999769600001,-42.187502592,19456
6.75e-08,43.750004223999994,-0.7812485120000012,90.9374976,-42.187502592,19456
6.8e-08,43.750004223999994,-0.7812485120000012,90.9374976,-40.625002496,19456
6.85e-08,44.531254272,1.5359999991915174e-06,87.812497408,-40.625002496,19456
6.900000000000001e-08,44.531254272,-0.7812485120000012,84.687497216,-39.0625024,19456
6.950000000000001e-08,45.31250432,-1.5624985600000016,86.249997312,-37.500002304,19456
7e-08,46.875004415999996,-0.7812485120000012,84.687497216,-37.500002304,19456
7.05e-08,46.875004415999996,-0.7812485120000012,79.999996928,-35.937502208,19456
7.1e-08,46.875004415999996,-0.7812485120000012,76.874996736,-32.812502015999996,19456
7.15e-08,46.875004415999996,-1.5624985600000016,73.749996544,-34.375002112,19456
7.200000000000001e-08,45.31250432,-1.5624985600000016,75.31249664,-31.25000192,19456
7.250000000000001e-08,47.656254464,-0.7812485120000012,69.062496256,-29.687501823999998,19456
